pitcher,pitcher_name,feature,standardized_residual_coefficient,effective_standardized_coefficient,feature_training_mean,feature_training_scale,effective_raw_unit_coefficient,model_residual_intercept,effective_raw_unit_intercept,ridge_alpha,correction_scale
608379,Michael Wacha,prior_minus_ewma4,-0.26787017274531355,-0.06696754318632839,0.32565256199580683,3.251333682996666,-0.02059694565849858,0.6320235416520102,0.9636365191645632,100.0,0.25
608379,Michael Wacha,mean5_minus_ewma4,0.445096865711297,0.11127421642782424,-0.16459113926843486,1.363552485345276,0.08160611169994501,0.6320235416520102,0.9636365191645632,100.0,0.25
608379,Michael Wacha,stuff_plus_slope_last5,-0.4838462506342547,-0.12096156265856367,0.2393024169555929,1.5421741803086197,-0.07843573326740359,0.6320235416520102,0.9636365191645632,100.0,0.25
608379,Michael Wacha,prev_start_pitch_count,-0.279842453576485,-0.06996061339412125,87.46835443037975,12.746640602887853,-0.00548855306850584,0.6320235416520102,0.9636365191645632,100.0,0.25
608379,Michael Wacha,rest_days,-0.09559803070050822,-0.023899507675127055,6.518987341772152,2.746047836684343,-0.008703237924647375,0.6320235416520102,0.9636365191645632,100.0,0.25
608379,Michael Wacha,workload_density_3starts,-0.21205848620706097,-0.05301462155176524,14.118673119031037,3.2717775366934596,-0.016203614383068096,0.6320235416520102,0.9636365191645632,100.0,0.25
608379,Michael Wacha,release_speed_slope5,0.23490306348846307,0.05872576587211577,0.010570859123330464,0.3283848769341183,0.17883212655952344,0.6320235416520102,0.9636365191645632,100.0,0.25
608379,Michael Wacha,release_spin_rate_slope5,0.18946994048853324,0.04736748512213331,-0.8017156084024938,13.559205742737877,0.003493381988653921,0.6320235416520102,0.9636365191645632,100.0,0.25
608379,Michael Wacha,release_extension_slope5,-0.11685435129014027,-0.029213587822535067,-0.00012631531701888328,0.033980823289566704,-0.8597080645631283,0.6320235416520102,0.9636365191645632,100.0,0.25
608379,Michael Wacha,release_pos_x_slope5,-0.1566054928096017,-0.039151373202400426,-0.0008795069762917774,0.031244047336434145,-1.2530826362161291,0.6320235416520102,0.9636365191645632,100.0,0.25
608379,Michael Wacha,release_pos_z_slope5,-0.0014424163786391584,-0.0003606040946597896,-0.0037283852860321054,0.026568366368702977,-0.013572686015222006,0.6320235416520102,0.9636365191645632,100.0,0.25
608379,Michael Wacha,arm_angle_slope5,0.1662753357502296,0.0415688339375574,-0.03494262117705986,0.4460245484081411,0.09319853377110367,0.6320235416520102,0.9636365191645632,100.0,0.25
608379,Michael Wacha,pfx_x_slope5,0.007816369935918823,0.001954092483979706,-0.007941586284063528,0.03285072358926084,0.05948400127839236,0.6320235416520102,0.9636365191645632,100.0,0.25
608379,Michael Wacha,pfx_z_slope5,0.13152781166201913,0.03288195291550478,0.003105901025193805,0.039701399807775636,0.8282315755794776,0.6320235416520102,0.9636365191645632,100.0,0.25
608379,Michael Wacha,breaking_share_slope5,-0.0406938407399749,-0.010173460184993726,0.00011624043915235913,0.013603638918138754,-0.747848443068324,0.6320235416520102,0.9636365191645632,100.0,0.25
608379,Michael Wacha,offspeed_share_slope5,0.04286219392990347,0.010715548482475867,-0.00043195371006370364,0.01892130341765376,0.5663218989701394,0.6320235416520102,0.9636365191645632,100.0,0.25
621244,José Berríos,prior_minus_ewma4,0.1760622263288842,0.04401555658222105,-0.028532555086506137,3.712812777962435,0.011855043390142737,-0.009610614575066104,1.2458002950427862,100.0,0.25
621244,José Berríos,mean5_minus_ewma4,0.11819800137800086,0.029549500344500216,0.022652741502836988,1.9033291361537161,0.015525165765188888,-0.009610614575066104,1.2458002950427862,100.0,0.25
621244,José Berríos,stuff_plus_slope_last5,-0.5540339263894415,-0.13850848159736037,-0.15937553982497607,2.162758925269003,-0.06404249682156912,-0.009610614575066104,1.2458002950427862,100.0,0.25
621244,José Berríos,prev_start_pitch_count,-0.5197768120051696,-0.1299442030012924,91.936,10.400572291946247,-0.01249394738613716,-0.009610614575066104,1.2458002950427862,100.0,0.25
621244,José Berríos,rest_days,0.18415380657551245,0.04603845164387811,5.792,0.888108101528186,0.05183879255763887,-0.009610614575066104,1.2458002950427862,100.0,0.25
621244,José Berríos,workload_density_3starts,-0.16162333566776885,-0.04040583391694221,15.894030301243307,1.6330699206024815,-0.02474225592376073,-0.009610614575066104,1.2458002950427862,100.0,0.25
621244,José Berríos,release_speed_slope5,-0.30098193660093614,-0.07524548415023403,0.0014605531795525834,0.28883852472937066,-0.26051055419541364,-0.009610614575066104,1.2458002950427862,100.0,0.25
621244,José Berríos,release_spin_rate_slope5,0.3039348889786817,0.07598372224467043,-0.5715882934857731,18.85855523459094,0.004029138038384762,-0.009610614575066104,1.2458002950427862,100.0,0.25
621244,José Berríos,release_extension_slope5,0.1615922134043088,0.0403980533510772,-0.0035267706686457775,0.03103467857783413,1.301706839004631,-0.009610614575066104,1.2458002950427862,100.0,0.25
621244,José Berríos,release_pos_x_slope5,-0.3026966825623729,-0.07567417064059323,0.004112040903391756,0.0793083571850916,-0.954176499507904,-0.009610614575066104,1.2458002950427862,100.0,0.25
621244,José Berríos,release_pos_z_slope5,-0.240701377998582,-0.0601753444996455,0.0009986653209809327,0.024259541974548427,-2.4804814766403114,-0.009610614575066104,1.2458002950427862,100.0,0.25
621244,José Berríos,arm_angle_slope5,0.1874442957016674,0.04686107392541685,-0.036399566373141214,0.3707523974293229,0.12639452704914753,-0.009610614575066104,1.2458002950427862,100.0,0.25
621244,José Berríos,pfx_x_slope5,0.0754845816820381,0.018871145420509525,-0.0033430130773919537,0.055842854726042376,0.3379330357140382,-0.009610614575066104,1.2458002950427862,100.0,0.25
621244,José Berríos,pfx_z_slope5,0.14407111908989673,0.03601777977247418,-0.0020783032960612013,0.03311244617496802,1.0877414366233837,-0.009610614575066104,1.2458002950427862,100.0,0.25
621244,José Berríos,breaking_share_slope5,-0.09728674397231955,-0.02432168599307989,-0.0011429592558591499,0.021375476787152205,-1.1378312743741235,-0.009610614575066104,1.2458002950427862,100.0,0.25
621244,José Berríos,offspeed_share_slope5,0.30665037551857116,0.07666259387964279,0.0007714698260243325,0.01647469798089737,4.653353522385301,-0.009610614575066104,1.2458002950427862,100.0,0.25
622491,Luis Castillo,prior_minus_ewma4,-0.7311049857385384,-0.1827762464346346,0.28712740591134794,4.050988757759447,-0.04511892216055568,0.473893866385601,2.8470714901250167,100.0,0.25
622491,Luis Castillo,mean5_minus_ewma4,-0.1676699289576327,-0.04191748223940817,-0.20685702973918235,1.846929781355748,-0.02269576389018885,0.473893866385601,2.8470714901250167,100.0,0.25
622491,Luis Castillo,stuff_plus_slope_last5,-0.27446388326596044,-0.06861597081649011,0.14959365211259998,2.152484172432201,-0.03187757275769301,0.473893866385601,2.8470714901250167,100.0,0.25
622491,Luis Castillo,prev_start_pitch_count,-0.39979697451073587,-0.09994924362768397,98.63559322033899,8.27254521348216,-0.012082042593710086,0.473893866385601,2.8470714901250167,100.0,0.25
622491,Luis Castillo,rest_days,-0.6696036941164346,-0.16740092352910865,5.779661016949152,1.0095778041922319,-0.16581280098867363,0.473893866385601,2.8470714901250167,100.0,0.25
622491,Luis Castillo,workload_density_3starts,-0.22500423396392988,-0.05625105849098247,17.116029399991653,1.6176923551490885,-0.03477240793772454,0.473893866385601,2.8470714901250167,100.0,0.25
622491,Luis Castillo,release_speed_slope5,-0.4322790112325235,-0.10806975280813087,0.022315304462409383,0.30915812290819644,-0.34956142116382904,0.473893866385601,2.8470714901250167,100.0,0.25
622491,Luis Castillo,release_spin_rate_slope5,0.17713411090052011,0.04428352772513003,0.5469236088647936,18.95705997816846,0.002335991328619961,0.473893866385601,2.8470714901250167,100.0,0.25
622491,Luis Castillo,release_extension_slope5,0.2684075569702965,0.06710188924257413,0.0012811850298307806,0.0286887727213036,2.3389599093148328,0.473893866385601,2.8470714901250167,100.0,0.25
622491,Luis Castillo,release_pos_x_slope5,0.3417834378561614,0.08544585946404035,0.007763213774555036,0.057498652075553276,1.486049783423869,0.473893866385601,2.8470714901250167,100.0,0.25
622491,Luis Castillo,release_pos_z_slope5,-0.24915121274968582,-0.062287803187421456,-0.0037059267790222083,0.022156232291512642,-2.8112994288871924,0.473893866385601,2.8470714901250167,100.0,0.25
622491,Luis Castillo,arm_angle_slope5,-0.3495580441124409,-0.08738951102811023,-0.06652607057761815,0.41025438679634146,-0.2130129837502314,0.473893866385601,2.8470714901250167,100.0,0.25
622491,Luis Castillo,pfx_x_slope5,0.1382814009098587,0.03457035022746467,0.0004995718514506186,0.04252229548545839,0.8129935092353353,0.473893866385601,2.8470714901250167,100.0,0.25
622491,Luis Castillo,pfx_z_slope5,0.4088117518814516,0.1022029379703629,1.4510207458788265e-05,0.034671462854578186,2.9477538458365777,0.473893866385601,2.8470714901250167,100.0,0.25
622491,Luis Castillo,breaking_share_slope5,-0.1875436652778808,-0.0468859163194702,0.0011326220598299435,0.02050371410052154,-2.286703574269873,0.473893866385601,2.8470714901250167,100.0,0.25
622491,Luis Castillo,offspeed_share_slope5,0.04153006184279054,0.010382515460697635,-0.0017712586420634275,0.02295889795585816,0.4522218566701041,0.473893866385601,2.8470714901250167,100.0,0.25
656302,Dylan Cease,prior_minus_ewma4,-0.44619604793584455,-0.11154901198396114,0.05962085256859398,3.853826378649239,-0.028945001934170923,0.18791266853811103,-1.1513450183738518,100.0,0.25
656302,Dylan Cease,mean5_minus_ewma4,0.3512308828654282,0.08780772071635705,0.027767510707698808,1.5959014513094147,0.05502076625365059,0.18791266853811103,-1.1513450183738518,100.0,0.25
656302,Dylan Cease,stuff_plus_slope_last5,-0.41259904899209016,-0.10314976224802254,0.035047506027014674,1.8778866422428842,-0.05492864155251882,0.18791266853811103,-1.1513450183738518,100.0,0.25
656302,Dylan Cease,prev_start_pitch_count,0.36419643901064563,0.09104910975266141,96.7936507936508,11.31743805514407,0.008045028327880021,0.18791266853811103,-1.1513450183738518,100.0,0.25
656302,Dylan Cease,rest_days,0.2573411058947646,0.06433527647369115,5.674603174603175,0.7951176919908813,0.08091289770273276,0.18791266853811103,-1.1513450183738518,100.0,0.25
656302,Dylan Cease,workload_density_3starts,-0.01030055856184278,-0.002575139640460695,17.174284309683472,1.727944975709973,-0.0014902903024459036,0.18791266853811103,-1.1513450183738518,100.0,0.25
656302,Dylan Cease,release_speed_slope5,-0.33274163331610485,-0.08318540832902621,0.010572015345698762,0.3506222008807124,-0.2372508304382223,0.18791266853811103,-1.1513450183738518,100.0,0.25
656302,Dylan Cease,release_spin_rate_slope5,0.22030080429487323,0.055075201073718306,0.051228496371765936,27.818893075277625,0.001979776870513338,0.18791266853811103,-1.1513450183738518,100.0,0.25
656302,Dylan Cease,release_extension_slope5,0.10199272402358812,0.02549818100589703,0.0029542955123725094,0.031600665038658084,0.8068874808395426,0.18791266853811103,-1.1513450183738518,100.0,0.25
656302,Dylan Cease,release_pos_x_slope5,0.3079675157890557,0.07699187894726392,0.0021565914263700896,0.04483690459896434,1.7171541977731064,0.18791266853811103,-1.1513450183738518,100.0,0.25
656302,Dylan Cease,release_pos_z_slope5,-0.04845084095442797,-0.012112710238606992,-0.0010431291276266975,0.0217694456171094,-0.5564087598577693,0.18791266853811103,-1.1513450183738518,100.0,0.25
656302,Dylan Cease,arm_angle_slope5,0.08529557037313175,0.021323892593282937,0.016510888639406057,0.5193489915704788,0.04105888899254589,0.18791266853811103,-1.1513450183738518,100.0,0.25
656302,Dylan Cease,pfx_x_slope5,0.6655875674616584,0.1663968918654146,-0.001518885167549949,0.029565666891214596,5.62804459908392,0.18791266853811103,-1.1513450183738518,100.0,0.25
656302,Dylan Cease,pfx_z_slope5,-0.023411200407506938,-0.0058528001018767345,0.0008100686524087163,0.05749060182495873,-0.10180446744490027,0.18791266853811103,-1.1513450183738518,100.0,0.25
656302,Dylan Cease,breaking_share_slope5,-0.030826576638839833,-0.007706644159709958,0.0013701375722114015,0.02105177226687503,-0.36608054001402845,0.18791266853811103,-1.1513450183738518,100.0,0.25
656302,Dylan Cease,offspeed_share_slope5,0.5219035624728569,0.1304758906182142,-0.0008200893465559934,0.014039563866615094,9.293443290533757,0.18791266853811103,-1.1513450183738518,100.0,0.25
656605,Mitch Keller,prior_minus_ewma4,-0.21503593796171536,-0.05375898449042884,-0.16663954499715128,3.475123151877672,-0.015469663128738872,-0.020354063785713507,-1.0473009396654014,100.0,0.25
656605,Mitch Keller,mean5_minus_ewma4,0.25858373463358847,0.06464593365839712,0.11230028956569889,1.5455341267657718,0.04182756791898023,-0.020354063785713507,-1.0473009396654014,100.0,0.25
656605,Mitch Keller,stuff_plus_slope_last5,-0.3358862416478527,-0.08397156041196317,-0.12562863151810136,1.786509908187713,-0.0470031316518957,-0.020354063785713507,-1.0473009396654014,100.0,0.25
656605,Mitch Keller,prev_start_pitch_count,0.25848248265552415,0.06462062066388104,91.23469387755102,11.559783399927001,0.0055901238308919445,-0.020354063785713507,-1.0473009396654014,100.0,0.25
656605,Mitch Keller,rest_days,0.5960311355191659,0.14900778387979147,6.112244897959184,1.4769152426265144,0.10089122217656797,-0.020354063785713507,-1.0473009396654014,100.0,0.25
656605,Mitch Keller,workload_density_3starts,-0.05786089730223289,-0.014465224325558223,15.228469236752833,2.2734707251358337,-0.006362617369833942,-0.020354063785713507,-1.0473009396654014,100.0,0.25
656605,Mitch Keller,release_speed_slope5,-0.30612610782350674,-0.07653152695587669,-0.031551228056877094,0.44339290380819935,-0.17260431165804652,-0.020354063785713507,-1.0473009396654014,100.0,0.25
656605,Mitch Keller,release_spin_rate_slope5,-0.47614855687377466,-0.11903713921844367,1.058365881016812,14.486893076984712,-0.008216885331165841,-0.020354063785713507,-1.0473009396654014,100.0,0.25
656605,Mitch Keller,release_extension_slope5,0.09188304643783353,0.022970761609458382,0.0034507697551552563,0.031700365208080845,0.7246213555799297,-0.020354063785713507,-1.0473009396654014,100.0,0.25
656605,Mitch Keller,release_pos_x_slope5,-0.07994558406890125,-0.01998639601722531,-0.0013775820035648036,0.02287528910596808,-0.8737111878516514,-0.020354063785713507,-1.0473009396654014,100.0,0.25
656605,Mitch Keller,release_pos_z_slope5,-0.17616481708565027,-0.044041204271412566,-0.0053350996966889915,0.020417933129034553,-2.156986409598209,-0.020354063785713507,-1.0473009396654014,100.0,0.25
656605,Mitch Keller,arm_angle_slope5,0.19003034792482096,0.04750758698120524,-0.12381018830716713,0.3986019633292979,0.1191855318132432,-0.020354063785713507,-1.0473009396654014,100.0,0.25
656605,Mitch Keller,pfx_x_slope5,0.004424759371231878,0.0011061898428079695,0.0014460696844332734,0.062448020617399305,0.017713769497759907,-0.020354063785713507,-1.0473009396654014,100.0,0.25
656605,Mitch Keller,pfx_z_slope5,0.23852225924728251,0.05963056481182063,-0.0006745413667951462,0.04724446580669053,1.2621703683942604,-0.020354063785713507,-1.0473009396654014,100.0,0.25
656605,Mitch Keller,breaking_share_slope5,-0.4249762318176309,-0.10624405795440772,0.0011250170531060554,0.025618058365538796,-4.147233035323487,-0.020354063785713507,-1.0473009396654014,100.0,0.25
656605,Mitch Keller,offspeed_share_slope5,-0.342003229647256,-0.085500807411814,-0.0007654751938789813,0.008695411186275424,-9.83286535624283,-0.020354063785713507,-1.0473009396654014,100.0,0.25
657277,Logan Webb,prior_minus_ewma4,-0.2866564662795264,-0.0716641165698816,0.07306459038906464,3.6954434269752565,-0.019392562215067955,0.5196368785589607,1.2726320538359754,100.0,0.25
657277,Logan Webb,mean5_minus_ewma4,0.02723361654804367,0.006808404137010918,0.03753178604169401,1.6679164694168034,0.0040819814791993245,0.5196368785589607,1.2726320538359754,100.0,0.25
657277,Logan Webb,stuff_plus_slope_last5,-0.12956985918026645,-0.03239246479506661,0.01935897714377613,1.9337102589818163,-0.016751457279914662,0.5196368785589607,1.2726320538359754,100.0,0.25
657277,Logan Webb,prev_start_pitch_count,-0.14929183661127834,-0.037322959152819586,93.94017094017094,10.600185934742903,-0.0035209721209220296,0.5196368785589607,1.2726320538359754,100.0,0.25
657277,Logan Webb,rest_days,-0.1108363805808476,-0.0277090951452119,5.6068376068376065,0.9514475247915046,-0.02912309341630158,0.5196368785589607,1.2726320538359754,100.0,0.25
657277,Logan Webb,workload_density_3starts,-0.2927387455295441,-0.07318468638238602,16.83742565627241,1.916349043228708,-0.038189643291225706,0.5196368785589607,1.2726320538359754,100.0,0.25
657277,Logan Webb,release_speed_slope5,0.18253366830358056,0.04563341707589514,0.032447472588876404,0.2279199379989712,0.2002168721022604,0.5196368785589607,1.2726320538359754,100.0,0.25
657277,Logan Webb,release_spin_rate_slope5,-0.0852484923258712,-0.0213121230814678,-2.0611209022846873,30.47851844477214,-0.0006992506253243877,0.5196368785589607,1.2726320538359754,100.0,0.25
657277,Logan Webb,release_extension_slope5,0.44800302200391795,0.11200075550097949,-0.00011821389285763603,0.04514482315164976,2.480921347830921,0.5196368785589607,1.2726320538359754,100.0,0.25
657277,Logan Webb,release_pos_x_slope5,0.007772884035173801,0.0019432210087934503,-0.0016638025733640585,0.04273891161346724,0.04546725537533651,0.5196368785589607,1.2726320538359754,100.0,0.25
657277,Logan Webb,release_pos_z_slope5,-0.2319694340605033,-0.057992358515125825,-0.003941200139724537,0.025377832107914243,-2.285158096583062,0.5196368785589607,1.2726320538359754,100.0,0.25
657277,Logan Webb,arm_angle_slope5,0.33858704913258436,0.08464676228314609,-0.09574038815727093,0.49340337430008835,0.1715569181163805,0.5196368785589607,1.2726320538359754,100.0,0.25
657277,Logan Webb,pfx_x_slope5,0.453873948512444,0.113468487128111,-0.0015371746113112161,0.05163437046273039,2.1975379211800865,0.5196368785589607,1.2726320538359754,100.0,0.25
657277,Logan Webb,pfx_z_slope5,-0.2133604988857337,-0.05334012472143342,-0.0012607905402751691,0.025037736434294803,-2.130389257088438,0.5196368785589607,1.2726320538359754,100.0,0.25
657277,Logan Webb,breaking_share_slope5,0.13533741207903474,0.033834353019758685,-0.0017429422641771321,0.022613358124774705,1.496210904770066,0.5196368785589607,1.2726320538359754,100.0,0.25
657277,Logan Webb,offspeed_share_slope5,0.12585412186499634,0.031463530466249084,-0.0008400489517470184,0.02870651377376957,1.0960415017374463,0.5196368785589607,1.2726320538359754,100.0,0.25
663903,Brady Singer,prior_minus_ewma4,-0.46881574990005603,-0.11720393747501401,-0.1266000250771488,2.9458766214089627,-0.039785759058353694,-0.3609440868886039,-0.09273863698264864,100.0,0.25
663903,Brady Singer,mean5_minus_ewma4,0.16027386977059274,0.040068467442648185,0.05462519218855783,1.2423808898477418,0.032251355256727045,-0.3609440868886039,-0.09273863698264864,100.0,0.25
663903,Brady Singer,stuff_plus_slope_last5,-0.1815709674084829,-0.04539274185212072,-0.07210885781360213,1.4710137180002918,-0.03085813632916217,-0.3609440868886039,-0.09273863698264864,100.0,0.25
663903,Brady Singer,prev_start_pitch_count,0.287272551906615,0.07181813797665375,92.32692307692308,11.704241758778268,0.006136077796136568,-0.3609440868886039,-0.09273863698264864,100.0,0.25
663903,Brady Singer,rest_days,-0.44092783718611867,-0.11023195929652967,5.923076923076923,1.2457026723616644,-0.08848978310975804,-0.3609440868886039,-0.09273863698264864,100.0,0.25
663903,Brady Singer,workload_density_3starts,-0.026422888752823667,-0.006605722188205917,15.878833562840708,2.0227912180984373,-0.0032656470569492335,-0.3609440868886039,-0.09273863698264864,100.0,0.25
663903,Brady Singer,release_speed_slope5,0.34495637087567854,0.08623909271891964,-0.028139539996242705,0.23640946153132963,0.3647869766307597,-0.3609440868886039,-0.09273863698264864,100.0,0.25
663903,Brady Singer,release_spin_rate_slope5,-0.010234178813102481,-0.0025585447032756203,0.49622753295789457,13.17574363013941,-0.00019418598107988146,-0.3609440868886039,-0.09273863698264864,100.0,0.25
663903,Brady Singer,release_extension_slope5,-0.06815395331666273,-0.017038488329165682,0.003487138984277942,0.03665872864805365,-0.464786667665037,-0.3609440868886039,-0.09273863698264864,100.0,0.25
663903,Brady Singer,release_pos_x_slope5,-0.2342928878160158,-0.05857322195400395,0.000446768435539111,0.03133882191185384,-1.869030754211241,-0.3609440868886039,-0.09273863698264864,100.0,0.25
663903,Brady Singer,release_pos_z_slope5,-0.025635610106093776,-0.006408902526523444,-0.002668494200238428,0.02357301660930621,-0.2718745179178011,-0.3609440868886039,-0.09273863698264864,100.0,0.25
663903,Brady Singer,arm_angle_slope5,-0.29775960812398117,-0.07443990203099529,-0.061087152153177074,0.4758253773886361,-0.15644374085200505,-0.3609440868886039,-0.09273863698264864,100.0,0.25
663903,Brady Singer,pfx_x_slope5,0.3983988345112877,0.09959970862782193,0.0010016727118774943,0.038913678747350286,2.5595038000513863,-0.3609440868886039,-0.09273863698264864,100.0,0.25
663903,Brady Singer,pfx_z_slope5,-0.30054848304454723,-0.07513712076113681,-0.00018664788361334828,0.031576048391199076,-2.379560603348934,-0.3609440868886039,-0.09273863698264864,100.0,0.25
663903,Brady Singer,breaking_share_slope5,0.2322957992154315,0.058073949803857876,0.0005381856411700594,0.021351720242786167,2.7198721762701337,-0.3609440868886039,-0.09273863698264864,100.0,0.25
663903,Brady Singer,offspeed_share_slope5,-0.10815787753727851,-0.027039469384319628,-0.0004397159757262419,0.011850463808400043,-2.2817224558884406,-0.3609440868886039,-0.09273863698264864,100.0,0.25
664285,Framber Valdez,prior_minus_ewma4,-0.4690807349530185,-0.11727018373825462,0.059780890138097356,4.463187679112928,-0.026274983749184938,0.5612433908175847,-1.5894910319230229,100.0,0.25
664285,Framber Valdez,mean5_minus_ewma4,0.4490644607281323,0.11226611518203307,0.0023756024877347468,1.8589347018371907,0.060392715823250884,0.5612433908175847,-1.5894910319230229,100.0,0.25
664285,Framber Valdez,stuff_plus_slope_last5,-0.5015385292380256,-0.1253846323095064,0.052552310884728316,2.1234037503402776,-0.0590488889780916,0.5612433908175847,-1.5894910319230229,100.0,0.25
664285,Framber Valdez,prev_start_pitch_count,0.347937512649116,0.086984378162279,96.9047619047619,8.22137030580763,0.010580277365785684,0.5612433908175847,-1.5894910319230229,100.0,0.25
664285,Framber Valdez,rest_days,0.5521933090550525,0.13804832726376312,6.0,1.0510765456244873,0.13133993698027294,0.5612433908175847,-1.5894910319230229,100.0,0.25
664285,Framber Valdez,workload_density_3starts,-0.043206980170858014,-0.010801745042714504,16.135001538983243,1.6000670836006994,-0.006750807608895294,0.5612433908175847,-1.5894910319230229,100.0,0.25
664285,Framber Valdez,release_speed_slope5,0.12687847390451365,0.03171961847612841,-0.019122628274372288,0.3477880090113856,0.09120388758167335,0.5612433908175847,-1.5894910319230229,100.0,0.25
664285,Framber Valdez,release_spin_rate_slope5,0.7565089035793895,0.18912722589484737,0.7777284028245268,26.420831369955813,0.007158261723357862,0.5612433908175847,-1.5894910319230229,100.0,0.25
664285,Framber Valdez,release_extension_slope5,-0.2156199987497242,-0.05390499968743105,-0.0037169577240381666,0.029050229850167943,-1.8555791112654285,0.5612433908175847,-1.5894910319230229,100.0,0.25
664285,Framber Valdez,release_pos_x_slope5,-0.0466718916520611,-0.011667972913015275,-0.00546868114076413,0.03784456607585587,-0.308313032038151,0.5612433908175847,-1.5894910319230229,100.0,0.25
664285,Framber Valdez,release_pos_z_slope5,0.39564207440120813,0.09891051860030203,0.0025839011447698576,0.02394763051718318,4.130284143532723,0.5612433908175847,-1.5894910319230229,100.0,0.25
664285,Framber Valdez,arm_angle_slope5,0.18945234911351028,0.04736308727837757,0.019950915312493003,0.4898514120506183,0.09668868173739868,0.5612433908175847,-1.5894910319230229,100.0,0.25
664285,Framber Valdez,pfx_x_slope5,-0.5930061259878057,-0.14825153149695142,-0.001604891285041348,0.058089801040342955,-2.552109472607623,0.5612433908175847,-1.5894910319230229,100.0,0.25
664285,Framber Valdez,pfx_z_slope5,0.7191194187142929,0.17977985467857321,0.0005416640128389998,0.04436751284737486,4.052060689023059,0.5612433908175847,-1.5894910319230229,100.0,0.25
664285,Framber Valdez,breaking_share_slope5,0.12355662509717599,0.030889156274293998,0.0007693768621225273,0.02552229506466226,1.2102812931217384,0.5612433908175847,-1.5894910319230229,100.0,0.25
664285,Framber Valdez,offspeed_share_slope5,-0.1222231353206049,-0.030555783830151225,0.0014290439497774237,0.019053521320919448,-1.6036817192737538,0.5612433908175847,-1.5894910319230229,100.0,0.25
668678,Zac Gallen,prior_minus_ewma4,-0.1986845989901721,-0.049671149747543025,-0.24093541466739912,3.623044994640448,-0.013709779983693635,-0.017912011900936792,0.3172023843500728,100.0,0.25
668678,Zac Gallen,mean5_minus_ewma4,0.30519931312552023,0.07629982828138006,0.11225249217684388,1.6077030726894916,0.04745890555134645,-0.017912011900936792,0.3172023843500728,100.0,0.25
668678,Zac Gallen,stuff_plus_slope_last5,-0.32427208931252655,-0.08106802232813164,-0.3038134347802367,1.8403357454893432,-0.044050669844798204,-0.017912011900936792,0.3172023843500728,100.0,0.25
668678,Zac Gallen,prev_start_pitch_count,0.18855015953804674,0.047137539884511685,94.86792452830188,8.77719544292826,0.005370455766994474,-0.017912011900936792,0.3172023843500728,100.0,0.25
668678,Zac Gallen,rest_days,-0.6086390938454364,-0.1521597734613591,5.80188679245283,1.2769347977677201,-0.1191601746051231,-0.017912011900936792,0.3172023843500728,100.0,0.25
668678,Zac Gallen,workload_density_3starts,-0.08529088860601287,-0.02132272215150322,16.535741152941334,2.0658183313430873,-0.01032168309671272,-0.017912011900936792,0.3172023843500728,100.0,0.25
668678,Zac Gallen,release_speed_slope5,0.005217244664469913,0.0013043111661174783,-0.012775959498416863,0.3253086010740512,0.004009457978704268,-0.017912011900936792,0.3172023843500728,100.0,0.25
668678,Zac Gallen,release_spin_rate_slope5,-0.0016423253872472766,-0.00041058134681181915,1.303700304068458,21.195625908625203,-1.9371041392306325e-05,-0.017912011900936792,0.3172023843500728,100.0,0.25
668678,Zac Gallen,release_extension_slope5,-0.20269259012535512,-0.05067314753133878,0.0016678363342173689,0.03329378112510783,-1.5220003802188948,-0.017912011900936792,0.3172023843500728,100.0,0.25
668678,Zac Gallen,release_pos_x_slope5,-0.1808671382666202,-0.04521678456665505,0.0006615726890915588,0.04008010643348594,-1.1281602917320985,-0.017912011900936792,0.3172023843500728,100.0,0.25
668678,Zac Gallen,release_pos_z_slope5,-0.01469458827913662,-0.003673647069784155,0.0013408961307149686,0.02441698889042364,-0.15045454975101216,-0.017912011900936792,0.3172023843500728,100.0,0.25
668678,Zac Gallen,arm_angle_slope5,-0.22301278655266743,-0.05575319663816686,-0.028196416999349258,0.6201464129673999,-0.08990328005186367,-0.017912011900936792,0.3172023843500728,100.0,0.25
668678,Zac Gallen,pfx_x_slope5,0.02126723794804432,0.00531680948701108,0.005502623392031809,0.036155962763786,0.147052078843726,-0.017912011900936792,0.3172023843500728,100.0,0.25
668678,Zac Gallen,pfx_z_slope5,-0.039018522158060384,-0.009754630539515096,-0.005834652451330319,0.046770325155536425,-0.20856452263429248,-0.017912011900936792,0.3172023843500728,100.0,0.25
668678,Zac Gallen,breaking_share_slope5,0.325612419711198,0.0814031049277995,0.0016745481043321155,0.02107925219774955,3.8617643626129303,-0.017912011900936792,0.3172023843500728,100.0,0.25
668678,Zac Gallen,offspeed_share_slope5,-0.12928262667303433,-0.032320656668258584,-0.0007527678254413922,0.017532545285384747,-1.8434663160517435,-0.017912011900936792,0.3172023843500728,100.0,0.25
669302,Logan Gilbert,prior_minus_ewma4,-0.11447406432802819,-0.028618516082007047,0.15574201526701129,3.4122503457007505,-0.008386991921054332,0.6313447145190141,0.05992050657795783,100.0,0.25
669302,Logan Gilbert,mean5_minus_ewma4,0.07647123984315447,0.01911780996078862,-0.06979999340120076,1.6371091870959946,0.011677785520647507,0.6313447145190141,0.05992050657795783,100.0,0.25
669302,Logan Gilbert,stuff_plus_slope_last5,-0.42446467355063183,-0.10611616838765796,0.07129844487172744,1.8942583579473096,-0.056019902429069644,0.6313447145190141,0.05992050657795783,100.0,0.25
